passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
9308.00 ,Nirvaan Ram,01-07-2023,14.00 ,1117.05 ,3.91 
9309.00 ,Ira Sachdeva,8-20-2022,26.00 ,740.99 ,3.05 
9310.00 ,Misha Choudhry,5-27-2023,85.00 ,814.15 ,4.15 
9311.00 ,Kabir Kara,6-13-2023,100.00 ,115.04 ,3.97 
9312.00 ,Yasmin Gandhi,06-11-2023,94.00 ,1389.31 ,3.06 
9313.00 ,Armaan Dave,6-13-2023,30.00 ,1285.98 ,4.50 
9314.00 ,Nirvi Bumb,12-18-2022,33.00 ,629.14 ,4.43 
9315.00 ,Urvi Deo,05-10-2023,99.00 ,625.65 ,3.34 
9316.00 ,Mamooty Aurora,12-05-2022,26.00 ,1460.87 ,4.93 
9317.00 ,Neelofar Rege,2-27-2023,61.00 ,1560.21 ,4.15 
9318.00 ,Veer Kala,2-15-2023,65.00 ,389.87 ,3.84 
9319.00 ,Devansh Yohannan,1-31-2023,94.00 ,1653.52 ,3.50 
9320.00 ,Vardaniya Goel,07-02-2023,87.00 ,317.77 ,3.61 
9321.00 ,Darshit Talwar,12-12-2022,57.00 ,619.21 ,3.17 
9322.00 ,Kavya Buch,05-07-2023,43.00 ,1739.21 ,3.93 
9323.00 ,Manikya Apte,10-09-2022,25.00 ,1076.62 ,4.22 
9324.00 ,Nishith Boase,3-22-2023,92.00 ,1819.49 ,3.83 
9325.00 ,Amani Shere,10-08-2022,31.00 ,1689.79 ,4.94 
9326.00 ,Neysa Gaba,9-22-2022,49.00 ,1403.56 ,4.19 
9327.00 ,Mahika Raval,02-12-2023,67.00 ,770.19 ,3.99 
9328.00 ,Seher Sharma,10-04-2022,56.00 ,702.42 ,3.82 
9329.00 ,Vardaniya Golla,6-14-2023,42.00 ,778.14 ,4.94 
9330.00 ,Arnav Konda,9-25-2022,43.00 ,1502.97 ,4.40 
9331.00 ,Zeeshan Ganesan,5-23-2023,27.00 ,1291.28 ,3.81 
9332.00 ,Kashvi Kurian,03-12-2023,52.00 ,1338.72 ,3.40 
9333.00 ,Kabir Balan,11-21-2022,15.00 ,609.15 ,3.25 
9334.00 ,Lakshit Saraf,6-17-2023,57.00 ,1897.15 ,3.05 
9335.00 ,Riya Jain,11-12-2022,59.00 ,1097.93 ,4.15 
9336.00 ,Kabir Dyal,09-07-2022,68.00 ,538.73 ,3.12 
9337.00 ,Indrajit Banik,07-04-2023,27.00 ,919.99 ,3.47 
9338.00 ,Kanav Dhingra,2-27-2023,71.00 ,1239.66 ,4.60 
9339.00 ,Anya Shenoy,9-22-2022,71.00 ,885.25 ,4.09 
9340.00 ,Gokul Buch,12-07-2022,48.00 ,752.56 ,3.05 
9341.00 ,Ranbir Dhawan,5-30-2023,71.00 ,1075.11 ,3.92 
9342.00 ,Faiyaz Bakshi,5-15-2023,67.00 ,1351.51 ,4.01 
9343.00 ,Kimaya Ghose,4-24-2023,100.00 ,1043.54 ,3.31 
9344.00 ,Samar Dhillon,6-22-2023,42.00 ,1034.56 ,4.21 
9345.00 ,Vritika Venkatesh,11-17-2022,23.00 ,1945.98 ,4.73 
9346.00 ,Jayan Bahl,5-19-2023,30.00 ,1542.13 ,3.71 
9347.00 ,Eva Bhavsar,10-04-2022,83.00 ,1772.41 ,4.93 
9348.00 ,Gokul Goel,12-29-2022,78.00 ,1787.49 ,4.67 
9349.00 ,Miraya Srivastava,11-10-2022,10.00 ,1784.20 ,3.14 
9350.00 ,Chirag Tank,1-30-2023,67.00 ,982.23 ,3.65 
9351.00 ,Divit Sandal,5-22-2023,88.00 ,1686.87 ,4.81 
9352.00 ,Saanvi Comar,6-23-2023,87.00 ,1075.53 ,4.49 
9353.00 ,Keya Jayaraman,03-04-2023,94.00 ,1470.49 ,3.48 
9354.00 ,Urvi Bakshi,11-24-2022,32.00 ,1315.04 ,3.01 
9355.00 ,Priyansh Gaba,5-24-2023,91.00 ,963.11 ,3.04 
9356.00 ,Mishti Thaman,3-20-2023,97.00 ,327.57 ,4.42 
9357.00 ,Armaan Suresh,1-15-2023,36.00 ,1780.48 ,4.07 
9358.00 ,Ehsaan Deol,9-20-2022,69.00 ,1772.54 ,3.62 
9359.00 ,Nitara Kala,1-19-2023,96.00 ,274.76 ,3.87 
9360.00 ,Mishti Kant,5-16-2023,20.00 ,1753.91 ,3.52 
9361.00 ,Eva Wason,5-26-2023,50.00 ,218.61 ,4.55 
9362.00 ,Eshani Ghose,09-07-2022,51.00 ,1184.50 ,3.64 
9363.00 ,Jhanvi Karpe,3-18-2023,12.00 ,695.85 ,3.70 
9364.00 ,Chirag Rattan,6-23-2023,96.00 ,760.92 ,4.95 
9365.00 ,Shanaya Balakrishnan,10-07-2022,67.00 ,388.98 ,3.25 
9366.00 ,Hansh Srinivas,8-23-2022,12.00 ,1912.31 ,4.67 
9367.00 ,Urvi De,10-20-2022,58.00 ,1574.76 ,4.58 
9368.00 ,Anaya Yogi,05-02-2023,26.00 ,450.29 ,4.86 
9369.00 ,Shlok Lall,9-29-2022,10.00 ,594.62 ,3.22 
9370.00 ,Samiha Lata,4-19-2023,83.00 ,1114.71 ,4.73 
9371.00 ,Nishith Rao,10-21-2022,52.00 ,1035.86 ,4.42 
9372.00 ,Sana Chakraborty,05-09-2023,20.00 ,761.92 ,3.01 
9373.00 ,Mishti Sami,3-21-2023,88.00 ,1390.46 ,3.21 
9374.00 ,Devansh Dyal,03-06-2023,27.00 ,1732.01 ,3.05 
9375.00 ,Armaan Deshpande,8-21-2022,28.00 ,460.66 ,4.41 
9376.00 ,Yuvaan Wali,01-07-2023,65.00 ,1364.83 ,3.51 
9377.00 ,Ranbir Ganesh,12-28-2022,83.00 ,387.01 ,3.54 
9378.00 ,Kabir De,5-21-2023,33.00 ,1758.11 ,3.51 
9379.00 ,Shlok Dayal,4-23-2023,61.00 ,105.30 ,3.48 
9380.00 ,Vanya Kurian,08-11-2022,90.00 ,1100.67 ,3.51 
9381.00 ,Mamooty Das,04-08-2023,61.00 ,683.07 ,4.03 
9382.00 ,Yuvaan Vala,07-03-2023,70.00 ,1883.59 ,3.59 
9383.00 ,Pihu Doshi,3-13-2023,41.00 ,1282.16 ,3.54 
9384.00 ,Yasmin Zachariah,12-20-2022,76.00 ,1666.35 ,3.07 
9385.00 ,Aarush Chaudry,09-11-2022,41.00 ,1164.86 ,4.22 
9386.00 ,Ahana  Bhagat,03-08-2023,99.00 ,1492.05 ,3.66 
9387.00 ,Anahi Sha,02-08-2023,98.00 ,1597.28 ,4.64 
9388.00 ,Kavya Barman,09-11-2022,80.00 ,671.68 ,4.65 
9389.00 ,Tarini Dayal,8-29-2022,95.00 ,236.18 ,3.69 
9390.00 ,Alia Sahni,2-15-2023,23.00 ,1400.16 ,3.80 
9391.00 ,Chirag Kaur,03-07-2023,25.00 ,206.29 ,3.55 
9392.00 ,Chirag Mannan,2-13-2023,96.00 ,722.79 ,4.38 
9393.00 ,Priyansh Gandhi,01-10-2023,19.00 ,1270.68 ,3.72 
9394.00 ,Kismat Koshy,5-18-2023,18.00 ,692.46 ,3.30 
9395.00 ,Onkar Gulati,1-29-2023,89.00 ,155.24 ,4.11 
9396.00 ,Jayant Rout,8-27-2022,85.00 ,637.83 ,4.12 
9397.00 ,Myra Arora,05-06-2023,42.00 ,495.08 ,4.30 
9398.00 ,Anahi Badal,02-10-2023,96.00 ,1122.23 ,4.81 
9399.00 ,Nayantara Chander,11-06-2022,43.00 ,899.88 ,4.52 
9400.00 ,Manikya Soman,8-20-2022,45.00 ,1774.78 ,3.73 
9401.00 ,Shalv Halder,9-14-2022,40.00 ,942.97 ,4.32 
9402.00 ,Nitara Solanki,01-03-2023,100.00 ,1959.42 ,3.42 
9403.00 ,Divyansh Kar,04-05-2023,89.00 ,1070.71 ,4.99 
9404.00 ,Mohanlal Talwar,08-12-2022,87.00 ,1910.72 ,3.04 
9405.00 ,Dhruv Dewan,6-29-2023,33.00 ,1576.60 ,3.23 
9406.00 ,Kiara Sachdeva,5-14-2023,78.00 ,990.70 ,4.90 
9407.00 ,Jayesh Devi,05-06-2023,19.00 ,958.21 ,3.10 
9408.00 ,Uthkarsh Ahluwalia,04-04-2023,62.00 ,1400.05 ,4.99 
9409.00 ,Misha Doshi,5-19-2023,96.00 ,1990.22 ,4.20 
9410.00 ,Ehsaan Chaudhari,10-13-2022,35.00 ,780.88 ,3.48 
9411.00 ,Raghav Shukla,04-05-2023,30.00 ,1400.98 ,4.81 
9412.00 ,Suhana Brahmbhatt,9-30-2022,68.00 ,598.29 ,3.13 
9413.00 ,Aniruddh Singh,6-14-2023,81.00 ,1681.02 ,4.59 
9414.00 ,Jayant D??lia,10-01-2022,86.00 ,1999.62 ,3.54 
9415.00 ,Kashvi Suri,03-07-2023,69.00 ,733.56 ,3.87 
9416.00 ,Gokul Kaul,5-29-2023,96.00 ,1991.68 ,3.90 
9417.00 ,Samar Varma,2-28-2023,42.00 ,1828.29 ,4.30 
9418.00 ,Umang Sengupta,10-23-2022,96.00 ,1564.80 ,4.67 
9419.00 ,Uthkarsh Kannan,09-09-2022,27.00 ,435.23 ,3.36 
9420.00 ,Purab Verma,03-11-2023,85.00 ,368.24 ,4.97 
9421.00 ,Suhana Chatterjee,04-08-2023,97.00 ,1103.47 ,3.01 
9422.00 ,Inaaya  Barad,4-17-2023,90.00 ,1618.17 ,4.93 
9423.00 ,Hiran Bhattacharyya,10-09-2022,65.00 ,1014.06 ,3.20 
9424.00 ,Yuvaan Bhakta,5-20-2023,25.00 ,1832.95 ,4.16 
9425.00 ,Alisha Apte,06-01-2023,42.00 ,1692.15 ,4.55 
9426.00 ,Nayantara Konda,11-11-2022,23.00 ,234.75 ,3.88 
9427.00 ,Farhan Joshi,1-20-2023,83.00 ,446.11 ,4.75 
9428.00 ,Mehul Rao,3-20-2023,81.00 ,1845.88 ,3.79 
9429.00 ,Ryan Goswami,4-23-2023,38.00 ,1566.74 ,3.11 
9430.00 ,Vritika Sur,01-10-2023,35.00 ,1758.68 ,4.33 
9431.00 ,Riaan Sharma,01-03-2023,92.00 ,166.71 ,3.20 
9432.00 ,Lavanya Hora,9-28-2022,93.00 ,1525.44 ,3.93 
9433.00 ,Kaira Rajagopalan,5-27-2023,41.00 ,337.91 ,4.16 
9434.00 ,Yuvaan Virk,04-02-2023,66.00 ,1412.80 ,3.07 
9435.00 ,Onkar Dara,8-26-2022,28.00 ,555.65 ,4.83 
9436.00 ,Hazel Shan,05-06-2023,26.00 ,1740.84 ,3.35 
9437.00 ,Anahita Chakrabarti,3-29-2023,35.00 ,680.04 ,4.50 
9438.00 ,Aaina Yogi,12-23-2022,87.00 ,1488.05 ,4.66 
9439.00 ,Mehul Ram,2-26-2023,50.00 ,211.44 ,3.98 
9440.00 ,Eshani Kata,12-05-2022,93.00 ,1541.39 ,4.83 
9441.00 ,Rohan Das,12-27-2022,93.00 ,1008.93 ,4.18 
9442.00 ,Dharmajan Tailor,4-26-2023,73.00 ,1234.73 ,4.78 
9443.00 ,Tushar Anand,2-14-2023,43.00 ,1309.49 ,3.82 
9444.00 ,Lakshay Divan,1-18-2023,40.00 ,1817.17 ,4.78 
9445.00 ,Misha Subramanian,9-23-2022,65.00 ,1800.59 ,4.38 
9446.00 ,Vihaan Dhillon,5-15-2023,67.00 ,1016.92 ,3.94 
9447.00 ,Mannat Khanna,03-10-2023,74.00 ,951.53 ,3.03 
9448.00 ,Indranil Chaudhary,2-25-2023,44.00 ,1443.53 ,4.89 
9449.00 ,Yuvaan Tailor,10-15-2022,16.00 ,292.92 ,4.11 
9450.00 ,Hiran Hora,8-21-2022,75.00 ,815.45 ,3.21 
9451.00 ,Hazel Vasa,12-21-2022,27.00 ,1581.23 ,3.32 
9452.00 ,Tara Chatterjee,9-29-2022,71.00 ,1999.23 ,4.09 
9453.00 ,Jhanvi Soni,05-12-2023,33.00 ,453.63 ,3.91 
9454.00 ,Amira Rao,11-26-2022,51.00 ,1914.81 ,3.16 
9455.00 ,Fateh Randhawa,9-16-2022,24.00 ,558.64 ,4.62 
9456.00 ,Jayesh Shah,8-23-2022,100.00 ,1810.79 ,3.35 
9457.00 ,Onkar Garg,4-30-2023,61.00 ,554.44 ,4.78 
9458.00 ,Romil Aurora,12-04-2022,15.00 ,1330.86 ,4.72 
9459.00 ,Mishti Kothari,02-07-2023,41.00 ,947.59 ,4.47 
9460.00 ,Aarush Ravel,11-22-2022,44.00 ,160.28 ,4.21 
9461.00 ,Divit Ravel,1-22-2023,10.00 ,1875.99 ,4.68 
9462.00 ,Shanaya Bath,5-16-2023,90.00 ,1662.14 ,4.08 
9463.00 ,Amani Wason,11-15-2022,30.00 ,1888.94 ,4.27 
9464.00 ,Mahika Bose,07-01-2023,47.00 ,141.41 ,4.73 
9465.00 ,Ranbir Andra,3-24-2023,44.00 ,239.06 ,4.53 
9466.00 ,Mohanlal Ghose,2-16-2023,34.00 ,1281.08 ,3.58 
9467.00 ,Anay Kurian,12-28-2022,31.00 ,896.39 ,3.41 
9468.00 ,Saksham Saraf,11-27-2022,98.00 ,1304.43 ,3.60 
9469.00 ,Adah Venkataraman,10-11-2022,27.00 ,898.19 ,3.13 
9470.00 ,Farhan Kurian,4-28-2023,56.00 ,250.00 ,4.43 
9471.00 ,Hiran Jani,1-21-2023,39.00 ,310.54 ,3.86 
9472.00 ,Stuvan Mandal,3-19-2023,10.00 ,636.94 ,4.44 
9473.00 ,Kimaya Raval,4-20-2023,27.00 ,161.01 ,3.93 
9474.00 ,Nayantara Issac,06-08-2023,43.00 ,1212.28 ,3.43 
9475.00 ,Rohan Bahri,11-14-2022,94.00 ,564.22 ,3.00 
9476.00 ,Gatik Chad,3-21-2023,86.00 ,578.88 ,3.87 
9477.00 ,Dishani Reddy,8-14-2022,20.00 ,1911.99 ,3.23 
9478.00 ,Saira Halder,05-03-2023,78.00 ,180.72 ,3.41 
9479.00 ,Samarth Dhaliwal,1-23-2023,51.00 ,1609.49 ,3.18 
9480.00 ,Elakshi Shukla,01-05-2023,39.00 ,1075.08 ,4.79 
9481.00 ,Navya Bera,6-27-2023,96.00 ,1989.29 ,4.43 
9482.00 ,Kashvi Bala,07-03-2023,90.00 ,301.49 ,3.44 
9483.00 ,Bhamini Devi,3-19-2023,70.00 ,1250.24 ,4.87 
9484.00 ,Tushar Agrawal,3-20-2023,58.00 ,104.46 ,4.50 
9485.00 ,Hiran Subramaniam,01-10-2023,77.00 ,1830.94 ,4.16 
9486.00 ,Vidur Kannan,12-09-2022,39.00 ,1002.23 ,3.28 
9487.00 ,Umang Ray,10-12-2022,12.00 ,1421.35 ,3.37 
9488.00 ,Ayesha Bala,6-16-2023,98.00 ,1268.30 ,3.97 
9489.00 ,Divyansh Sharma,1-30-2023,15.00 ,188.49 ,3.45 
9490.00 ,Mohanlal Shroff,10-17-2022,58.00 ,408.47 ,3.25 
9491.00 ,Nehmat Bassi,11-21-2022,60.00 ,1785.57 ,3.27 
9492.00 ,Saanvi Suri,01-01-2023,40.00 ,1330.04 ,3.25 
9493.00 ,Saksham Mall,2-19-2023,78.00 ,1917.01 ,4.59 
9494.00 ,Ayesha Guha,09-04-2022,91.00 ,1021.60 ,3.32 
9495.00 ,Aarush Lad,5-15-2023,49.00 ,374.18 ,4.99 
9496.00 ,Gokul Rau,12-20-2022,18.00 ,1969.93 ,3.27 
9497.00 ,Adira Bhagat,5-18-2023,97.00 ,1833.81 ,3.85 
9498.00 ,Elakshi Bains,07-10-2023,10.00 ,1343.27 ,4.50 
9499.00 ,Anvi Bhat,04-11-2023,22.00 ,932.06 ,3.05 
9500.00 ,Myra Bail,01-05-2023,46.00 ,829.14 ,4.78 
9501.00 ,Pranay Swaminathan,04-12-2023,19.00 ,1771.07 ,4.65 
9502.00 ,Jayan Dash,5-30-2023,82.00 ,1823.17 ,4.79 
9503.00 ,Abram Bal,2-23-2023,26.00 ,358.11 ,3.24 
9504.00 ,Adah Raj,11-05-2022,50.00 ,1068.13 ,4.80 
9505.00 ,Kabir Srinivasan,9-26-2022,41.00 ,1272.60 ,3.72 
9506.00 ,Rhea Bakshi,3-30-2023,21.00 ,726.66 ,3.68 
9507.00 ,Urvi Ganguly,07-11-2023,46.00 ,1894.96 ,4.62 
9508.00 ,Vedika Bora,2-20-2023,20.00 ,849.78 ,4.36 
9509.00 ,Ira Bhat,6-18-2023,27.00 ,1518.34 ,4.67 
9510.00 ,Veer Halder,2-19-2023,97.00 ,1562.46 ,4.33 
9511.00 ,Gokul Sethi,8-25-2022,67.00 ,267.21 ,3.80 
9512.00 ,Sana Johal,07-04-2023,41.00 ,509.48 ,3.24 
9513.00 ,Zeeshan Rama,9-30-2022,12.00 ,1357.31 ,3.55 
9514.00 ,Rohan Jaggi,12-20-2022,92.00 ,674.13 ,3.12 
9515.00 ,Raghav Agarwal,05-04-2023,30.00 ,815.01 ,4.21 
9516.00 ,Pranay Behl,9-25-2022,26.00 ,1490.89 ,3.84 
9517.00 ,Divij Dhaliwal,12-10-2022,91.00 ,947.68 ,4.40 
9518.00 ,Zeeshan Garde,06-04-2023,62.00 ,948.28 ,3.44 
9519.00 ,Zoya Barman,2-26-2023,67.00 ,610.43 ,3.74 
9520.00 ,Shlok Dutt,8-13-2022,37.00 ,937.00 ,3.19 
9521.00 ,Piya Singh,6-15-2023,25.00 ,361.91 ,4.06 
9522.00 ,Divij Sethi,4-18-2023,31.00 ,1368.21 ,4.34 
9523.00 ,Vivaan Shere,9-14-2022,51.00 ,508.01 ,3.68 
9524.00 ,Manikya Bali,05-05-2023,65.00 ,1800.36 ,4.47 
9525.00 ,Advik Sami,5-16-2023,50.00 ,924.74 ,3.91 
9526.00 ,Ritvik Chand,06-07-2023,21.00 ,518.75 ,3.16 
9527.00 ,Hiran Bhandari,10-29-2022,13.00 ,354.28 ,3.41 
9528.00 ,Devansh Mannan,02-11-2023,23.00 ,1789.66 ,3.55 
9529.00 ,Riya Handa,10-23-2022,87.00 ,1779.50 ,4.91 
9530.00 ,Divit Karan,09-02-2022,55.00 ,1287.98 ,3.72 
9531.00 ,Saira Sastry,10-28-2022,46.00 ,694.34 ,4.04 
9532.00 ,Kiara Kala,05-05-2023,85.00 ,513.98 ,3.96 
9533.00 ,Stuvan Bhatti,10-09-2022,36.00 ,620.44 ,3.10 
9534.00 ,Romil Hari,1-16-2023,43.00 ,1773.98 ,4.36 
9535.00 ,Aarav Kade,11-16-2022,87.00 ,179.50 ,4.23 
9536.00 ,Riaan Kashyap,01-03-2023,53.00 ,1938.16 ,4.47 
9537.00 ,Riaan Jha,4-20-2023,33.00 ,770.90 ,3.61 
9538.00 ,Azad Lanka,2-26-2023,10.00 ,854.37 ,4.19 
9539.00 ,Yakshit Kothari,09-01-2022,48.00 ,1751.17 ,3.18 
9540.00 ,Ela Garg,4-24-2023,19.00 ,1070.24 ,3.04 
9541.00 ,Neysa Sankaran,12-19-2022,31.00 ,968.34 ,3.60 
9542.00 ,Adah Bail,4-16-2023,47.00 ,1420.63 ,4.87 
9543.00 ,Jhanvi Gandhi,6-20-2023,35.00 ,791.78 ,4.91 
9544.00 ,Vedika Ranganathan,3-21-2023,37.00 ,1537.63 ,4.10 
9545.00 ,Shaan Chauhan,06-07-2023,88.00 ,163.27 ,4.57 
9546.00 ,Dhanuk Varghese,06-09-2023,51.00 ,1613.84 ,4.67 
9547.00 ,Hiran Basak,12-26-2022,99.00 ,1273.89 ,4.96 
9548.00 ,Rohan Bhatt,10-19-2022,47.00 ,743.10 ,4.96 
9549.00 ,Nirvaan Ahuja,5-30-2023,88.00 ,235.12 ,3.40 
9550.00 ,Hunar Gupta,2-18-2023,30.00 ,1877.34 ,4.93 
9551.00 ,Arnav Sur,10-26-2022,77.00 ,471.04 ,4.09 
9552.00 ,Eshani Kade,04-06-2023,92.00 ,732.08 ,3.13 
9553.00 ,Zara Bahl,9-15-2022,78.00 ,910.88 ,3.81 
9554.00 ,Vaibhav Chowdhury,5-28-2023,71.00 ,749.70 ,3.56 
9555.00 ,Drishya Issac,12-31-2022,19.00 ,1000.16 ,3.21 
9556.00 ,Anahita Khatri,09-10-2022,42.00 ,314.52 ,4.38 
9557.00 ,Darshit Loke,12-28-2022,20.00 ,427.04 ,4.21 
9558.00 ,Anya Randhawa,5-16-2023,31.00 ,1248.60 ,4.55 
9559.00 ,Vardaniya Saha,03-06-2023,43.00 ,130.58 ,3.84 
9560.00 ,Dharmajan Ramesh,02-11-2023,49.00 ,1736.96 ,4.98 
9561.00 ,Vardaniya Sarna,4-16-2023,90.00 ,1650.97 ,3.67 
9562.00 ,Tiya Keer,5-26-2023,78.00 ,1475.43 ,4.81 
9563.00 ,Hunar Kala,10-27-2022,16.00 ,1263.78 ,3.94 
9564.00 ,Umang Setty,03-10-2023,95.00 ,1150.05 ,3.00 
9565.00 ,Ahana  Thakur,1-15-2023,43.00 ,419.70 ,4.46 
9566.00 ,Nirvaan Tella,10-17-2022,65.00 ,385.73 ,3.58 
9567.00 ,Bhavin Bhagat,2-24-2023,97.00 ,1534.94 ,3.69 
9568.00 ,Hunar Lata,2-24-2023,60.00 ,106.64 ,4.57 
9569.00 ,Reyansh Barad,01-05-2023,19.00 ,1875.46 ,3.48 
9570.00 ,Sumer Bora,4-17-2023,55.00 ,289.29 ,3.82 
9571.00 ,Krish Varkey,11-06-2022,62.00 ,375.09 ,3.77 
9572.00 ,Indrans Shroff,8-13-2022,28.00 ,1279.60 ,3.35 
9573.00 ,Nehmat Walia,6-17-2023,80.00 ,781.02 ,3.24 
9574.00 ,Umang Srinivas,10-06-2022,34.00 ,369.57 ,4.32 
9575.00 ,Anya Bhakta,3-23-2023,61.00 ,1468.57 ,4.12 
9576.00 ,Aarav Srinivasan,5-16-2023,17.00 ,1357.70 ,3.13 
9577.00 ,Adah Mallick,6-22-2023,56.00 ,1524.90 ,4.35 
9578.00 ,Vanya Krish,02-01-2023,63.00 ,1122.98 ,4.86 
9579.00 ,Aniruddh Golla,12-24-2022,63.00 ,144.57 ,3.95 
9580.00 ,Bhamini Suri,11-02-2022,18.00 ,990.33 ,3.41 
9581.00 ,Faiyaz Zacharia,6-21-2023,79.00 ,1277.70 ,4.31 
9582.00 ,Ela Gara,5-20-2023,74.00 ,183.63 ,3.41 
9583.00 ,Shayak Desai,10-06-2022,88.00 ,1490.88 ,3.07 
9584.00 ,Adira Kumar,3-16-2023,55.00 ,1980.81 ,4.15 
9585.00 ,Bhavin Gaba,12-01-2022,96.00 ,1335.35 ,4.07 
9586.00 ,Aayush Dubey,11-06-2022,93.00 ,507.22 ,3.44 
9587.00 ,Piya Khare,12-24-2022,69.00 ,1392.16 ,3.95 
9588.00 ,Yasmin Kapur,4-15-2023,19.00 ,1974.46 ,3.66 
9589.00 ,Nitya Rattan,10-04-2022,29.00 ,623.98 ,4.93 
9590.00 ,Riaan Venkatesh,11-16-2022,42.00 ,594.00 ,4.84 
9591.00 ,Zoya Karan,8-22-2022,96.00 ,718.40 ,4.18 
9592.00 ,Samarth Hayer,4-29-2023,21.00 ,762.36 ,4.11 
9593.00 ,Hansh Bhakta,11-29-2022,87.00 ,1234.03 ,4.17 
9594.00 ,Biju Amble,01-01-2023,94.00 ,369.51 ,4.23 
9595.00 ,Indrans Sinha,12-18-2022,46.00 ,721.50 ,3.67 
9596.00 ,Hansh Grover,02-07-2023,95.00 ,287.70 ,4.49 
9597.00 ,Fateh Bala,10-02-2022,62.00 ,954.91 ,4.03 
9598.00 ,Riaan Swamy,02-05-2023,23.00 ,1742.65 ,4.13 
9599.00 ,Shanaya Sekhon,05-02-2023,68.00 ,1865.67 ,3.89 
9600.00 ,Amani Dyal,1-24-2023,76.00 ,597.88 ,4.42 
9601.00 ,Emir Manne,1-14-2023,65.00 ,1650.84 ,3.44 
9602.00 ,Fateh Chanda,12-25-2022,26.00 ,1797.30 ,3.09 
9603.00 ,Yasmin Dugal,02-07-2023,81.00 ,1415.70 ,4.18 
9604.00 ,Aarna Jhaveri,8-24-2022,49.00 ,1868.36 ,3.89 
9605.00 ,Hrishita Dhingra,07-03-2023,72.00 ,1330.11 ,4.69 
9606.00 ,Dhruv Bawa,10-14-2022,28.00 ,1760.60 ,3.24 
9607.00 ,Neelofar Dora,12-30-2022,26.00 ,230.54 ,3.78 
9608.00 ,Azad Barad,6-19-2023,19.00 ,1137.54 ,3.93 
9609.00 ,Anvi Jain,6-18-2023,91.00 ,850.38 ,3.57 
9610.00 ,Sahil Srinivasan,12-12-2022,93.00 ,204.68 ,4.26 
9611.00 ,Vivaan Bedi,12-06-2022,82.00 ,340.80 ,4.60 
9612.00 ,Romil Thaman,06-08-2023,11.00 ,1157.46 ,3.88 
9613.00 ,Advika Acharya,8-15-2022,13.00 ,523.51 ,3.85 
9614.00 ,Ahana  Soman,8-14-2022,46.00 ,571.66 ,4.94 
9615.00 ,Zara Malhotra,06-04-2023,97.00 ,1103.57 ,4.86 
9616.00 ,Neelofar Hayre,4-27-2023,98.00 ,400.03 ,4.08 
9617.00 ,Zoya Tata,12-25-2022,62.00 ,116.94 ,4.64 
9618.00 ,Sara Hari,10-10-2022,79.00 ,605.70 ,3.32 
9619.00 ,Divit Chawla,5-21-2023,83.00 ,387.79 ,4.98 
9620.00 ,Nehmat Warrior,5-31-2023,90.00 ,408.23 ,3.47 
9621.00 ,Anika Dash,4-26-2023,92.00 ,274.80 ,4.50 
9622.00 ,Stuvan Sant,12-13-2022,93.00 ,1888.22 ,4.59 
9623.00 ,Hazel Wable,12-27-2022,14.00 ,1953.66 ,3.21 
9624.00 ,Jhanvi Trivedi,10-22-2022,67.00 ,1887.11 ,3.57 
9625.00 ,Riya Chawla,8-13-2022,57.00 ,569.67 ,3.93 
9626.00 ,Misha Samra,01-08-2023,47.00 ,322.28 ,4.29 
9627.00 ,Vidur Gara,09-04-2022,74.00 ,837.90 ,3.67 
9628.00 ,Ishaan Hari,3-20-2023,82.00 ,956.23 ,4.44 
9629.00 ,Madhup Sachdeva,03-04-2023,100.00 ,1798.71 ,3.89 
9630.00 ,Zain Boase,10-21-2022,93.00 ,861.49 ,3.46 
9631.00 ,Faiyaz Bal,10-25-2022,10.00 ,681.27 ,4.88 
9632.00 ,Prisha Ramachandran,11-25-2022,89.00 ,209.55 ,3.44 
9633.00 ,Ishaan Thaman,9-20-2022,27.00 ,1333.39 ,3.32 
9634.00 ,Ishaan Maharaj,8-25-2022,71.00 ,1295.93 ,4.32 
9635.00 ,Hiran Setty,01-12-2023,74.00 ,1925.39 ,3.91 
9636.00 ,Mehul Kapur,12-09-2022,48.00 ,1234.77 ,4.36 
9637.00 ,Neelofar Rajagopal,11-24-2022,61.00 ,1168.09 ,3.56 
9638.00 ,Taran Ram,10-28-2022,96.00 ,1802.74 ,4.68 
9639.00 ,Aradhya Badami,11-04-2022,43.00 ,1631.55 ,3.57 
9640.00 ,Mamooty Singh,10-03-2022,20.00 ,579.41 ,3.57 
9641.00 ,Elakshi Sant,07-06-2023,13.00 ,748.69 ,4.16 
9642.00 ,Ojas Bhakta,02-09-2023,52.00 ,966.40 ,3.15 
9643.00 ,Devansh Swaminathan,07-07-2023,79.00 ,1934.57 ,4.65 
9644.00 ,Shlok Yohannan,03-02-2023,99.00 ,726.20 ,3.79 
9645.00 ,Vidur Doshi,02-09-2023,35.00 ,199.99 ,4.31 
9646.00 ,Jivika Sangha,04-02-2023,57.00 ,1454.79 ,4.67 
9647.00 ,Vritika Sarraf,9-14-2022,66.00 ,1301.08 ,3.40 
9648.00 ,Mamooty Shroff,09-02-2022,85.00 ,865.62 ,3.05 
9649.00 ,Hiran Wable,9-18-2022,65.00 ,618.96 ,4.78 
9650.00 ,Sana Sarin,06-12-2023,11.00 ,1791.36 ,4.99 
