driver_id,driver_name,join_date,rating,total_rides,earnings
7600.00 ,Amani Zacharia,4-19-2023,4.59 ,189.00 ,4739.54 
7601.00 ,Jayan Jayaraman,9-14-2022,3.54 ,252.00 ,4633.29 
7602.00 ,Ira Sundaram,5-15-2023,4.55 ,354.00 ,1210.92 
7603.00 ,Saira Vohra,10-23-2022,3.83 ,159.00 ,740.93 
7604.00 ,Nitya Chawla,02-04-2023,3.42 ,294.00 ,4947.65 
7605.00 ,Ojas Wadhwa,06-08-2023,3.72 ,499.00 ,3025.64 
7606.00 ,Emir Ramaswamy,7-15-2023,3.43 ,476.00 ,3653.59 
7607.00 ,Dhanush Kuruvilla,01-02-2023,3.87 ,234.00 ,569.31 
7608.00 ,Alisha Chowdhury,04-02-2023,3.07 ,89.00 ,1502.71 
7609.00 ,Shamik Ganguly,08-02-2023,3.64 ,430.00 ,4774.20 
7610.00 ,Yashvi Garde,01-11-2023,4.49 ,436.00 ,3168.03 
7611.00 ,Vivaan Saini,6-29-2023,4.92 ,105.00 ,2711.24 
7612.00 ,Ojas Sen,06-10-2023,4.33 ,217.00 ,1255.92 
7613.00 ,Drishya Konda,10-16-2022,3.36 ,429.00 ,862.26 
7614.00 ,Arhaan Shanker,07-12-2023,4.38 ,223.00 ,3415.27 
7615.00 ,Taimur Randhawa,2-16-2023,3.49 ,180.00 ,4830.48 
7616.00 ,Bhamini Rout,11-17-2022,3.60 ,197.00 ,1330.70 
7617.00 ,Dhanuk Dutta,6-28-2023,3.53 ,139.00 ,4465.21 
7618.00 ,Aniruddh Varkey,4-26-2023,4.25 ,101.00 ,759.25 
7619.00 ,Nitara Balay,07-02-2023,4.25 ,478.00 ,3856.55 
7620.00 ,Heer Chanda,3-22-2023,4.04 ,56.00 ,1362.98 
7621.00 ,Kiara Setty,12-06-2022,3.99 ,303.00 ,4178.42 
7622.00 ,Rania Date,6-13-2023,4.78 ,149.00 ,1568.97 
7623.00 ,Priyansh Krishna,06-08-2023,3.60 ,478.00 ,3706.14 
7624.00 ,Tara Dora,02-07-2023,4.06 ,470.00 ,3783.16 
7625.00 ,Anvi Kulkarni,12-27-2022,3.84 ,93.00 ,3036.00 
7626.00 ,Kismat Srinivasan,10-01-2022,4.97 ,246.00 ,3221.02 
7627.00 ,Mehul Zacharia,12-19-2022,4.84 ,471.00 ,1195.19 
7628.00 ,Riaan Barman,09-11-2022,4.52 ,419.00 ,1142.09 
7629.00 ,Ehsaan Dani,03-03-2023,4.89 ,194.00 ,4420.74 
7630.00 ,Taran Barman,8-15-2022,3.36 ,291.00 ,2370.37 
7631.00 ,Tara Ahluwalia,5-18-2023,4.83 ,100.00 ,2472.45 
7632.00 ,Siya Saraf,02-09-2023,3.72 ,252.00 ,2857.15 
7633.00 ,Ishita Sanghvi,3-17-2023,4.74 ,433.00 ,2078.53 
7634.00 ,Himmat Chaudhry,2-17-2023,3.22 ,234.00 ,2963.33 
7635.00 ,Azad Sarin,5-30-2023,3.28 ,471.00 ,1660.45 
7636.00 ,Jiya Bahri,3-29-2023,3.21 ,96.00 ,773.10 
7637.00 ,Zain Keer,10-15-2022,4.23 ,58.00 ,1413.80 
7638.00 ,Jhanvi Handa,06-03-2023,4.53 ,311.00 ,1184.98 
7639.00 ,Jayan Cheema,1-22-2023,4.39 ,293.00 ,1036.26 
7640.00 ,Kanav Ahuja,10-28-2022,3.15 ,355.00 ,2407.91 
7641.00 ,Aarav Bhandari,7-19-2023,4.19 ,278.00 ,1776.23 
7642.00 ,Diya Bala,09-12-2022,3.00 ,247.00 ,2507.25 
7643.00 ,Heer Sunder,10-20-2022,4.95 ,455.00 ,4624.83 
7644.00 ,Himmat Kumar,11-03-2022,3.49 ,73.00 ,658.39 
7645.00 ,Aarna Sarraf,05-09-2023,3.09 ,154.00 ,3241.08 
7646.00 ,Amani Behl,02-09-2023,4.31 ,106.00 ,1733.67 
7647.00 ,Eshani Kamdar,1-19-2023,3.91 ,368.00 ,1941.79 
7648.00 ,Kiara Tata,05-12-2023,3.97 ,178.00 ,4172.62 
7649.00 ,Ishaan Kade,6-30-2023,4.86 ,75.00 ,2615.99 
7650.00 ,Pihu Andra,06-06-2023,3.07 ,54.00 ,2164.20 
7651.00 ,Keya Deep,7-16-2023,4.68 ,312.00 ,2398.11 
7652.00 ,Jhanvi Varma,6-20-2023,4.99 ,215.00 ,2969.75 
7653.00 ,Vardaniya Yogi,03-01-2023,4.70 ,85.00 ,1138.52 
7654.00 ,Jhanvi Doctor,02-12-2023,3.96 ,168.00 ,3253.04 
7655.00 ,Navya Mann,01-08-2023,4.81 ,351.00 ,1092.10 
7656.00 ,Dhruv Ahuja,06-05-2023,4.15 ,446.00 ,1519.82 
7657.00 ,Hiran Toor,12-04-2022,4.31 ,198.00 ,1069.65 
7658.00 ,Prerak Babu,6-17-2023,3.24 ,345.00 ,2512.56 
7659.00 ,Gokul Gera,1-19-2023,4.88 ,402.00 ,4228.71 
7660.00 ,Fateh Chatterjee,3-31-2023,4.51 ,294.00 ,692.96 
7661.00 ,Pranay Ghose,5-13-2023,4.15 ,342.00 ,4429.45 
7662.00 ,Renee Raval,07-03-2023,3.76 ,454.00 ,950.36 
7663.00 ,Arnav Chaudry,10-25-2022,4.11 ,93.00 ,4821.60 
7664.00 ,Akarsh Dada,02-12-2023,4.13 ,110.00 ,3466.58 
7665.00 ,Alisha Sagar,7-22-2023,3.20 ,472.00 ,923.71 
7666.00 ,Lagan Gopal,5-14-2023,3.29 ,437.00 ,1555.04 
7667.00 ,Zeeshan Sankaran,08-12-2022,3.16 ,333.00 ,1572.22 
7668.00 ,Yuvraj  Dhar,1-21-2023,3.41 ,421.00 ,4365.35 
7669.00 ,Kashvi Date,01-06-2023,4.67 ,216.00 ,4153.68 
7670.00 ,Anahi Ratti,10-20-2022,3.69 ,287.00 ,4223.30 
7671.00 ,Vidur Khare,06-12-2023,3.54 ,219.00 ,1562.59 
7672.00 ,Urvi Rau,12-15-2022,3.34 ,355.00 ,3178.57 
7673.00 ,Myra Bains,7-29-2023,4.19 ,107.00 ,3357.99 
7674.00 ,Priyansh Sarin,3-18-2023,4.17 ,206.00 ,1040.87 
7675.00 ,Mehul Mand,7-27-2023,3.02 ,470.00 ,1134.98 
7676.00 ,Vaibhav Sarma,01-08-2023,4.50 ,362.00 ,4033.20 
7677.00 ,Badal Ravel,10-08-2022,3.38 ,405.00 ,1798.66 
7678.00 ,Kavya Char,9-14-2022,4.66 ,478.00 ,4594.62 
7679.00 ,Miraan Basak,12-05-2022,3.76 ,94.00 ,938.52 
7680.00 ,Jiya Grover,07-07-2023,3.51 ,219.00 ,1435.00 
7681.00 ,Zeeshan Kanda,6-27-2023,3.62 ,407.00 ,4774.92 
7682.00 ,Sahil Warrior,8-16-2022,3.77 ,465.00 ,2592.99 
7683.00 ,Adira Ravel,7-30-2023,4.36 ,104.00 ,3255.14 
7684.00 ,Myra Kota,7-14-2023,4.31 ,241.00 ,4462.68 
7685.00 ,Ishita Balakrishnan,4-17-2023,3.26 ,330.00 ,4402.47 
7686.00 ,Lakshit Bhatt,12-18-2022,4.96 ,497.00 ,4710.55 
7687.00 ,Misha Sama,08-07-2023,4.06 ,84.00 ,4228.78 
7688.00 ,Madhup Gandhi,10-08-2022,3.71 ,382.00 ,3877.44 
7689.00 ,Rasha Divan,05-10-2023,4.98 ,324.00 ,4536.40 
7690.00 ,Ranbir Jaggi,3-21-2023,3.39 ,170.00 ,4492.76 
7691.00 ,Azad Rau,5-13-2023,4.42 ,326.00 ,3880.27 
7692.00 ,Hunar Vasa,12-27-2022,4.35 ,424.00 ,3600.37 
7693.00 ,Kiara Raju,05-08-2023,3.30 ,176.00 ,2199.64 
7694.00 ,Rania Kala,10-06-2022,4.48 ,60.00 ,4569.99 
7695.00 ,Yashvi Shan,09-10-2022,3.09 ,393.00 ,1509.08 
7696.00 ,Dhanush Kamdar,12-22-2022,3.14 ,488.00 ,1682.41 
7697.00 ,Hiran Tripathi,12-02-2022,4.09 ,221.00 ,4570.25 
7698.00 ,Pihu Sarkar,5-16-2023,3.65 ,490.00 ,834.50 
7699.00 ,Sumer Tailor,02-04-2023,4.71 ,318.00 ,1795.91 
7700.00 ,Kiaan Vora,02-09-2023,4.27 ,221.00 ,2652.88 
7701.00 ,Adah Sharma,4-24-2023,4.32 ,390.00 ,3005.10 
7702.00 ,Raghav Gola,12-14-2022,4.47 ,198.00 ,3576.81 
7703.00 ,Mehul Virk,7-29-2023,4.34 ,496.00 ,3951.34 
7704.00 ,Hridaan Aurora,04-08-2023,3.92 ,90.00 ,3144.69 
7705.00 ,Urvi Swamy,5-25-2023,3.50 ,495.00 ,4917.19 
7706.00 ,Nakul Lala,5-23-2023,3.03 ,288.00 ,3728.44 
7707.00 ,Indranil Tripathi,12-08-2022,4.37 ,161.00 ,768.87 
7708.00 ,Dhanuk Korpal,04-06-2023,4.15 ,58.00 ,4652.61 
7709.00 ,Rhea Dhaliwal,5-29-2023,4.57 ,326.00 ,4224.11 
7710.00 ,Yuvraj  Dhar,11-28-2022,4.99 ,457.00 ,1849.10 
7711.00 ,Ayesha Kade,2-24-2023,3.98 ,86.00 ,4726.40 
7712.00 ,Badal Karnik,8-29-2022,3.00 ,270.00 ,3492.46 
7713.00 ,Madhav Mani,07-10-2023,3.93 ,232.00 ,3558.69 
7714.00 ,Madhav Suri,10-06-2022,3.39 ,227.00 ,2072.03 
7715.00 ,Aarav Borde,06-04-2023,3.86 ,212.00 ,2012.54 
7716.00 ,Shalv Zacharia,8-19-2022,3.53 ,381.00 ,3307.19 
7717.00 ,Anika Borah,06-06-2023,3.68 ,170.00 ,1301.64 
7718.00 ,Kimaya Hegde,06-09-2023,4.34 ,209.00 ,4944.53 
7719.00 ,Yuvraj  Tripathi,2-22-2023,3.46 ,317.00 ,3036.13 
7720.00 ,Ivana Ramaswamy,2-16-2023,3.85 ,266.00 ,1151.97 
7721.00 ,Manjari Savant,06-04-2023,4.10 ,490.00 ,4034.66 
7722.00 ,Kismat Agrawal,2-19-2023,3.97 ,79.00 ,3205.50 
7723.00 ,Kashvi Sahota,5-15-2023,4.30 ,159.00 ,976.37 
7724.00 ,Tejas Shukla,11-19-2022,3.28 ,88.00 ,739.86 
7725.00 ,Ritvik Vala,5-24-2023,3.39 ,493.00 ,1507.53 
7726.00 ,Bhavin Raman,8-16-2022,4.56 ,203.00 ,587.66 
7727.00 ,Himmat Dhar,5-13-2023,3.83 ,485.00 ,686.28 
7728.00 ,Stuvan Chanda,09-12-2022,4.23 ,247.00 ,1236.80 
7729.00 ,Shanaya Wali,09-10-2022,4.07 ,396.00 ,4805.96 
7730.00 ,Yuvraj  Majumdar,02-09-2023,4.03 ,266.00 ,2488.36 
7731.00 ,Sumer Babu,9-29-2022,3.34 ,60.00 ,2558.80 
7732.00 ,Armaan Basak,10-07-2022,4.53 ,86.00 ,2502.72 
7733.00 ,Abram Ganesan,11-07-2022,4.32 ,469.00 ,2508.39 
7734.00 ,Nirvi Setty,9-17-2022,4.59 ,240.00 ,4585.02 
7735.00 ,Trisha Chatterjee,6-14-2023,3.18 ,67.00 ,3250.35 
7736.00 ,Mannat Subramanian,2-24-2023,4.92 ,485.00 ,3500.92 
7737.00 ,Bhavin Saxena,04-05-2023,3.46 ,99.00 ,4804.40 
7738.00 ,Arhaan Sahni,5-26-2023,3.43 ,457.00 ,3907.38 
7739.00 ,Neelofar Madan,03-11-2023,3.14 ,340.00 ,2812.41 
7740.00 ,Seher Dyal,8-25-2022,4.41 ,186.00 ,2762.21 
7741.00 ,Neysa Karnik,11-14-2022,4.86 ,132.00 ,4985.46 
7742.00 ,Vihaan Seshadri,09-04-2022,4.56 ,73.00 ,2303.99 
7743.00 ,Jivika Dutta,1-20-2023,4.65 ,330.00 ,3862.95 
7744.00 ,Uthkarsh Vohra,10-14-2022,4.41 ,68.00 ,2088.68 
7745.00 ,Nehmat Bhargava,1-23-2023,4.20 ,83.00 ,3919.68 
7746.00 ,Shayak Varkey,04-03-2023,4.07 ,117.00 ,935.90 
7747.00 ,Kartik Anne,07-08-2023,4.64 ,71.00 ,2759.49 
7748.00 ,Rasha Dass,10-15-2022,4.82 ,127.00 ,967.07 
7749.00 ,Zeeshan Dube,9-24-2022,3.25 ,160.00 ,2016.26 
7750.00 ,Zeeshan Chakraborty,11-26-2022,3.39 ,229.00 ,808.81 
7751.00 ,Vanya Chakrabarti,7-28-2023,3.02 ,166.00 ,1588.70 
7752.00 ,Vaibhav Sachdeva,7-21-2023,3.22 ,188.00 ,519.05 
7753.00 ,Yasmin Sachdeva,8-13-2022,4.58 ,72.00 ,979.55 
7754.00 ,Amani Sur,12-30-2022,3.51 ,475.00 ,3875.18 
7755.00 ,Darshit Bhargava,1-18-2023,4.62 ,57.00 ,3882.09 
7756.00 ,Himmat Chatterjee,09-11-2022,4.22 ,462.00 ,852.60 
7757.00 ,Yuvraj  Dada,03-03-2023,4.06 ,300.00 ,2906.91 
7758.00 ,Chirag Divan,10-23-2022,3.15 ,51.00 ,3425.24 
7759.00 ,Yakshit Buch,02-08-2023,3.67 ,490.00 ,3255.59 
7760.00 ,Kartik Swamy,03-05-2023,4.06 ,122.00 ,3359.58 
7761.00 ,Ritvik Singh,1-23-2023,4.96 ,474.00 ,4764.97 
7762.00 ,Sara Joshi,2-26-2023,3.13 ,461.00 ,3868.14 
7763.00 ,Nishith Barad,3-17-2023,5.00 ,395.00 ,3403.48 
7764.00 ,Anika Wadhwa,3-18-2023,4.31 ,286.00 ,1657.91 
7765.00 ,Ivan Bhatti,08-06-2023,4.62 ,369.00 ,4688.27 
7766.00 ,Madhav Din,8-15-2022,4.03 ,254.00 ,4285.31 
7767.00 ,Nirvaan Tripathi,02-03-2023,3.88 ,127.00 ,3759.68 
7768.00 ,Indrans Kale,6-25-2023,4.54 ,236.00 ,3763.30 
7769.00 ,Uthkarsh Zacharia,12-10-2022,4.59 ,395.00 ,3969.53 
7770.00 ,Heer Kalla,12-07-2022,3.36 ,446.00 ,534.57 
7771.00 ,Shray Khosla,7-28-2023,3.69 ,306.00 ,3925.60 
7772.00 ,Reyansh Bains,6-29-2023,4.53 ,261.00 ,3017.85 
7773.00 ,Pihu Dewan,2-23-2023,3.72 ,128.00 ,1798.15 
7774.00 ,Raghav Shankar,5-27-2023,3.05 ,226.00 ,1733.18 
7775.00 ,Saira Bose,6-29-2023,4.58 ,488.00 ,4803.68 
7776.00 ,Manikya Bakshi,07-11-2023,3.19 ,256.00 ,2638.68 
7777.00 ,Krish Loke,5-30-2023,3.48 ,210.00 ,1559.10 
7778.00 ,Nakul Banik,09-11-2022,3.73 ,363.00 ,3222.59 
7779.00 ,Jhanvi Gopal,08-12-2022,3.47 ,145.00 ,1522.64 
7780.00 ,Manikya Shere,6-22-2023,3.82 ,69.00 ,1729.92 
7781.00 ,Lagan Sandhu,12-28-2022,4.16 ,467.00 ,1285.77 
7782.00 ,Nakul Mani,7-18-2023,3.58 ,451.00 ,4175.89 
7783.00 ,Divij Varghese,2-25-2023,3.06 ,362.00 ,3743.45 
7784.00 ,Uthkarsh Luthra,02-09-2023,4.59 ,293.00 ,4309.68 
7785.00 ,Raghav Kashyap,12-08-2022,3.39 ,487.00 ,1783.80 
7786.00 ,Tejas Gour,12-01-2022,3.66 ,482.00 ,2924.82 
7787.00 ,Farhan Sastry,8-20-2022,3.59 ,233.00 ,1740.79 
7788.00 ,Parinaaz Srinivas,06-05-2023,4.54 ,307.00 ,4203.61 
7789.00 ,Heer Sandhu,11-26-2022,4.78 ,475.00 ,4844.95 
7790.00 ,Nitya Kohli,06-09-2023,4.17 ,247.00 ,4730.25 
7791.00 ,Shlok Iyengar,06-05-2023,4.28 ,418.00 ,4906.96 
7792.00 ,Jivika Balakrishnan,4-25-2023,4.07 ,231.00 ,4985.05 
7793.00 ,Biju Lal,12-20-2022,4.48 ,449.00 ,4022.51 
7794.00 ,Ayesha Shan,06-02-2023,4.73 ,223.00 ,4703.45 
7795.00 ,Gokul Cheema,3-23-2023,3.06 ,435.00 ,1689.96 
7796.00 ,Vaibhav Chaudhary,01-09-2023,4.24 ,327.00 ,1194.66 
7797.00 ,Oorja Bose,1-23-2023,3.66 ,466.00 ,1254.68 
7798.00 ,Akarsh Bahri,12-28-2022,4.56 ,121.00 ,1918.01 
7799.00 ,Riya Loke,06-12-2023,3.23 ,246.00 ,552.76 
7800.00 ,Taran Sekhon,07-08-2023,3.39 ,118.00 ,3681.08 
7801.00 ,Shaan Gera,11-24-2022,4.59 ,219.00 ,1619.14 
7802.00 ,Ritvik Sood,3-21-2023,4.78 ,105.00 ,2870.01 
7803.00 ,Alisha Mann,3-30-2023,4.64 ,207.00 ,3268.50 
7804.00 ,Vritika Grover,3-22-2023,4.10 ,313.00 ,2063.38 
7805.00 ,Kabir Mandal,11-18-2022,4.86 ,463.00 ,2779.33 
7806.00 ,Himmat Chahal,7-16-2023,4.33 ,285.00 ,1316.56 
7807.00 ,Miraya Lala,1-13-2023,3.74 ,485.00 ,3928.89 
7808.00 ,Abram Ratti,05-12-2023,3.86 ,59.00 ,1039.21 
7809.00 ,Ryan Sarna,5-25-2023,4.87 ,465.00 ,4048.67 
7810.00 ,Rasha Sami,8-27-2022,3.29 ,68.00 ,2393.79 
7811.00 ,Shanaya Golla,12-20-2022,3.04 ,466.00 ,1628.12 
7812.00 ,Samar Sandhu,04-12-2023,4.07 ,355.00 ,2265.27 
7813.00 ,Kiara Mann,11-24-2022,3.87 ,167.00 ,2235.18 
7814.00 ,Inaaya  Sarma,2-26-2023,4.65 ,218.00 ,2907.64 
7815.00 ,Ahana  Atwal,3-15-2023,4.14 ,478.00 ,4821.50 
7816.00 ,Tarini Char,4-16-2023,3.19 ,356.00 ,3652.03 
7817.00 ,Renee Swaminathan,4-15-2023,4.85 ,340.00 ,3178.14 
7818.00 ,Divit Sangha,01-12-2023,3.94 ,50.00 ,912.48 
7819.00 ,Jayant Sane,05-04-2023,3.85 ,75.00 ,4646.96 
7820.00 ,Miraan Gola,10-17-2022,3.55 ,243.00 ,1372.58 
7821.00 ,Fateh Master,9-28-2022,4.36 ,186.00 ,3070.95 
7822.00 ,Neelofar Aurora,02-10-2023,4.52 ,456.00 ,585.10 
7823.00 ,Vanya Dugar,8-15-2022,4.39 ,403.00 ,2422.13 
7824.00 ,Nehmat Bains,1-13-2023,3.45 ,331.00 ,3348.47 
7825.00 ,Samaira Sahni,12-06-2022,4.11 ,86.00 ,3523.34 
7826.00 ,Lavanya Shah,2-23-2023,3.99 ,55.00 ,3554.26 
7827.00 ,Aaryahi Varty,12-15-2022,4.97 ,115.00 ,2419.50 
7828.00 ,Zeeshan Kari,6-19-2023,4.21 ,403.00 ,3553.77 
7829.00 ,Kismat Manda,7-14-2023,3.14 ,200.00 ,1023.48 
7830.00 ,Samiha Dass,8-21-2022,3.62 ,411.00 ,4634.40 
7831.00 ,Samarth Golla,07-02-2023,4.48 ,154.00 ,1286.94 
7832.00 ,Kimaya Chandra,7-16-2023,4.93 ,195.00 ,1135.52 
7833.00 ,Oorja Mannan,02-06-2023,3.89 ,261.00 ,1440.29 
7834.00 ,Saksham Kumar,1-26-2023,3.94 ,166.00 ,3112.51 
7835.00 ,Mamooty Yogi,9-14-2022,4.70 ,248.00 ,765.89 
7836.00 ,Rasha Krishnan,1-23-2023,3.81 ,320.00 ,3673.15 
7837.00 ,Neelofar Suri,12-26-2022,4.84 ,305.00 ,1820.44 
7838.00 ,Divit Iyer,10-08-2022,3.92 ,327.00 ,3422.68 
7839.00 ,Oorja Din,04-11-2023,4.54 ,349.00 ,2257.89 
7840.00 ,Onkar Yadav,04-12-2023,3.90 ,351.00 ,1791.80 
7841.00 ,Priyansh Bail,08-11-2022,4.32 ,74.00 ,2038.50 
7842.00 ,Aaryahi Bir,04-04-2023,4.24 ,69.00 ,3310.89 
7843.00 ,Ayesha Gopal,12-01-2022,4.45 ,331.00 ,4727.55 
7844.00 ,Seher Guha,07-04-2023,3.62 ,144.00 ,3897.94 
7845.00 ,Hrishita Sachar,11-16-2022,3.15 ,249.00 ,4011.61 
7846.00 ,Nehmat Sridhar,02-01-2023,3.58 ,280.00 ,2085.76 
7847.00 ,Umang Yohannan,1-16-2023,4.21 ,343.00 ,4367.46 
7848.00 ,Rasha Kibe,03-07-2023,4.10 ,450.00 ,1001.39 
7849.00 ,Drishya Kumer,3-23-2023,4.29 ,156.00 ,3981.34 
7850.00 ,Jivin Kunda,05-08-2023,3.18 ,282.00 ,4205.92 
7851.00 ,Romil Bandi,12-12-2022,4.38 ,112.00 ,2228.75 
7852.00 ,Uthkarsh Subramanian,9-21-2022,3.17 ,311.00 ,2347.22 
7853.00 ,Parinaaz Rana,12-14-2022,3.04 ,194.00 ,2070.19 
7854.00 ,Bhavin Saha,3-31-2023,4.66 ,219.00 ,1416.88 
7855.00 ,Eva Vala,4-18-2023,4.99 ,188.00 ,4775.46 
7856.00 ,Yashvi Chandra,6-26-2023,4.51 ,456.00 ,4776.28 
7857.00 ,Alisha Yadav,5-16-2023,4.76 ,439.00 ,2341.08 
7858.00 ,Vritika Dyal,1-28-2023,4.02 ,230.00 ,975.52 
7859.00 ,Drishya Dara,07-09-2023,4.14 ,65.00 ,771.36 
7860.00 ,Mishti Srinivas,12-25-2022,4.13 ,176.00 ,3508.88 
7861.00 ,Vritika Sarraf,6-21-2023,4.29 ,160.00 ,2657.50 
7862.00 ,Piya Tank,4-22-2023,3.43 ,235.00 ,4891.66 
7863.00 ,Zara Toor,3-21-2023,4.15 ,430.00 ,2206.96 
7864.00 ,Samarth Kota,12-16-2022,4.33 ,284.00 ,1532.50 
7865.00 ,Lakshit Thakur,3-22-2023,4.76 ,303.00 ,4857.87 
7866.00 ,Nakul Mahal,02-04-2023,3.80 ,176.00 ,4584.96 
7867.00 ,Drishya Rana,11-23-2022,3.16 ,291.00 ,1079.99 
7868.00 ,Mehul Karnik,03-05-2023,4.21 ,342.00 ,2513.17 
7869.00 ,Emir Bora,07-09-2023,3.00 ,322.00 ,1790.75 
7870.00 ,Pranay Manne,12-20-2022,3.76 ,53.00 ,3587.66 
7871.00 ,Yuvaan Luthra,12-12-2022,3.50 ,296.00 ,1949.51 
7872.00 ,Saanvi Raju,7-17-2023,4.13 ,396.00 ,1351.40 
7873.00 ,Pranay Mannan,5-29-2023,3.25 ,285.00 ,2127.52 
7874.00 ,Gatik Krishna,09-05-2022,4.63 ,480.00 ,1170.45 
7875.00 ,Neysa Sibal,2-15-2023,4.03 ,131.00 ,4100.48 
7876.00 ,Ahana  Sengupta,06-06-2023,3.68 ,337.00 ,4412.02 
7877.00 ,Nishith Bhavsar,1-28-2023,4.67 ,233.00 ,3963.21 
7878.00 ,Jivin Bains,9-27-2022,4.01 ,83.00 ,3057.27 
7879.00 ,Rhea Swaminathan,10-05-2022,3.74 ,91.00 ,3825.46 
7880.00 ,Bhamini Ganguly,05-12-2023,4.14 ,209.00 ,1740.00 
7881.00 ,Rasha Bora,03-02-2023,3.33 ,72.00 ,2329.60 
7882.00 ,Fateh Jaggi,12-24-2022,4.07 ,473.00 ,3026.74 
7883.00 ,Devansh Manda,10-10-2022,3.11 ,402.00 ,1599.43 
7884.00 ,Umang Ravel,08-07-2023,3.90 ,403.00 ,1925.18 
7885.00 ,Riaan Toor,5-25-2023,3.08 ,477.00 ,2563.33 
7886.00 ,Mehul Mangat,3-23-2023,4.32 ,327.00 ,1606.52 
7887.00 ,Saksham Chandran,12-29-2022,4.52 ,429.00 ,4574.68 
7888.00 ,Farhan Mannan,09-04-2022,4.73 ,473.00 ,2421.69 
7889.00 ,Zoya Lalla,6-27-2023,3.94 ,66.00 ,4280.76 
7890.00 ,Riaan Sabharwal,07-08-2023,5.00 ,247.00 ,533.12 
7891.00 ,Ehsaan Dixit,3-20-2023,3.63 ,86.00 ,3385.28 
7892.00 ,Shray Raval,04-05-2023,3.88 ,134.00 ,4000.14 
7893.00 ,Nehmat Shah,10-21-2022,3.91 ,377.00 ,1562.61 
7894.00 ,Vanya Kaul,1-26-2023,3.63 ,497.00 ,1815.37 
7895.00 ,Pihu Sankar,3-17-2023,3.41 ,347.00 ,4788.40 
7896.00 ,Aaryahi Kari,12-03-2022,4.63 ,97.00 ,3478.45 
7897.00 ,Lakshay Badal,9-18-2022,3.86 ,110.00 ,3618.91 
7898.00 ,Darshit Srinivasan,7-17-2023,4.89 ,425.00 ,4718.28 
7899.00 ,Advik Ahluwalia,12-05-2022,3.14 ,325.00 ,4449.61 
7900.00 ,Tiya Chhabra,10-27-2022,4.12 ,265.00 ,2697.19 
7901.00 ,Baiju Goyal,12-15-2022,4.85 ,116.00 ,4080.21 
7902.00 ,Arhaan D’Alia,10-24-2022,3.62 ,260.00 ,1191.05 
7903.00 ,Ehsaan Biswas,10-27-2022,3.04 ,278.00 ,4398.78 
7904.00 ,Dhruv Doctor,02-02-2023,3.10 ,246.00 ,3253.82 
7905.00 ,Vaibhav Mangal,1-19-2023,4.55 ,152.00 ,2259.11 
7906.00 ,Ojas Kalla,09-12-2022,4.33 ,202.00 ,3531.21 
7907.00 ,Shalv Garde,9-27-2022,3.61 ,224.00 ,1231.68 
7908.00 ,Tanya Bhat,4-20-2023,3.47 ,137.00 ,1326.34 
7909.00 ,Taimur Batta,8-28-2022,3.74 ,475.00 ,3071.21 
7910.00 ,Aarav Mane,11-26-2022,4.60 ,284.00 ,3889.83 
7911.00 ,Rohan Varma,10-26-2022,4.37 ,261.00 ,3478.10 
7912.00 ,Heer Kata,8-26-2022,3.07 ,230.00 ,1265.74 
7913.00 ,Manjari Tailor,9-14-2022,4.55 ,101.00 ,3395.82 
7914.00 ,Sara Choudhary,10-30-2022,4.34 ,369.00 ,3135.52 
7915.00 ,Dhanush Bhardwaj,10-26-2022,4.69 ,293.00 ,1513.04 
7916.00 ,Gokul Korpal,10-03-2022,4.01 ,61.00 ,4437.92 
7917.00 ,Kaira Sood,4-18-2023,4.04 ,421.00 ,2782.61 
7918.00 ,Amira Thaker,5-15-2023,4.09 ,132.00 ,3089.61 
7919.00 ,Alisha Badal,12-21-2022,3.29 ,222.00 ,1800.29 
7920.00 ,Mohanlal Ramanathan,03-02-2023,3.52 ,322.00 ,4506.22 
7921.00 ,Siya Din,11-04-2022,4.58 ,453.00 ,1829.56 
7922.00 ,Alia Dhaliwal,11-09-2022,4.66 ,62.00 ,2369.60 
7923.00 ,Mehul Hora,8-26-2022,4.51 ,198.00 ,647.69 
7924.00 ,Charvi Chakraborty,10-13-2022,4.99 ,381.00 ,2857.61 
7925.00 ,Drishya Ravel,11-07-2022,4.93 ,354.00 ,2692.85 
7926.00 ,Shray Dyal,10-09-2022,3.39 ,269.00 ,3078.89 
7927.00 ,Jayan Sankar,10-18-2022,3.53 ,485.00 ,2170.30 
7928.00 ,Samarth Barad,3-25-2023,3.31 ,372.00 ,4564.82 
7929.00 ,Piya Raju,12-14-2022,3.84 ,188.00 ,4256.37 
7930.00 ,Dhanush Gera,9-20-2022,4.22 ,203.00 ,3661.40 
7931.00 ,Onkar Bora,10-02-2022,3.41 ,500.00 ,1536.67 
7932.00 ,Indrajit Kamdar,02-09-2023,4.72 ,281.00 ,3111.05 
7933.00 ,Hiran Venkatesh,3-25-2023,3.24 ,97.00 ,871.62 
7934.00 ,Hansh Madan,05-03-2023,3.91 ,166.00 ,4673.39 
7935.00 ,Hunar Mall,2-22-2023,3.79 ,109.00 ,1378.94 
7936.00 ,Shalv Chawla,07-12-2023,3.56 ,402.00 ,4290.44 
7937.00 ,Zara Kant,3-15-2023,4.70 ,198.00 ,2744.54 
7938.00 ,Riya Gara,06-12-2023,3.17 ,283.00 ,876.06 
7939.00 ,Pranay Sankaran,4-24-2023,3.80 ,375.00 ,3274.19 
